0.029098	0.041293	0.002750	0.033076	0.025803	0.066884	0.163667	0.196691	0.066741	0.096435	0.012013	0.007025	0.029420	0.116057	0.113047	
0.158533	0.024479	0.001804	0.015556	0.005787	0.050793	0.122624	0.091487	0.009326	0.171621	0.046404	0.003200	0.007693	0.141058	0.149634	
0.047157	0.005970	0.002029	0.026494	0.005965	0.021091	0.127344	0.036928	0.004745	0.071063	0.161924	0.003255	0.009377	0.407134	0.069524	
0.053621	0.123545	0.018883	0.056550	0.032083	0.118416	0.016110	0.051830	0.127721	0.033841	0.035586	0.130939	0.152726	0.033119	0.015030	
0.014155	0.156375	0.002555	0.033440	0.073402	0.156798	0.066235	0.113113	0.009070	0.257071	0.011260	0.005092	0.014153	0.042282	0.044998	
0.008903	0.008663	0.001985	0.343132	0.041922	0.087548	0.014551	0.017276	0.330582	0.081708	0.010709	0.003777	0.011168	0.010353	0.027723	
0.035279	0.015298	0.002903	0.035857	0.011236	0.095819	0.131251	0.134436	0.057191	0.268629	0.020572	0.002779	0.009302	0.022274	0.157176	
0.020299	0.010960	0.002515	0.019417	0.006655	0.014733	0.016915	0.515538	0.007787	0.323982	0.008535	0.003505	0.014305	0.014432	0.020421	
0.030574	0.134092	0.004233	0.046161	0.016116	0.064477	0.134458	0.065011	0.190711	0.072468	0.015093	0.005902	0.134432	0.060201	0.026071	
0.022025	0.154962	0.003318	0.058626	0.039846	0.194021	0.016475	0.091784	0.112552	0.062710	0.010258	0.004753	0.183067	0.026163	0.019439	
0.018621	0.011673	0.022036	0.167441	0.021124	0.013632	0.165979	0.146547	0.007531	0.052469	0.013068	0.005120	0.015894	0.242215	0.096651	
0.081145	0.120771	0.003670	0.040754	0.021724	0.157339	0.061443	0.079386	0.164676	0.109043	0.025237	0.013691	0.035687	0.029181	0.056254	
0.116450	0.068806	0.005934	0.033214	0.012048	0.071071	0.128259	0.049958	0.059777	0.089482	0.051873	0.018797	0.077256	0.054979	0.162096	
0.069993	0.008617	0.001638	0.026808	0.004310	0.011274	0.208316	0.018661	0.003508	0.046244	0.066971	0.002450	0.006436	0.499476	0.025298	
0.028913	0.133702	0.025510	0.117418	0.075996	0.071788	0.021757	0.031636	0.076260	0.032557	0.058577	0.079800	0.185837	0.030652	0.029597	
0.014676	0.013444	0.002687	0.020176	0.014817	0.023157	0.236026	0.081293	0.010491	0.048309	0.145805	0.004370	0.035519	0.133857	0.215372	
0.009371	0.085169	0.001874	0.048316	0.036773	0.159174	0.017714	0.132609	0.118295	0.110279	0.015765	0.003500	0.191149	0.009649	0.060364	
0.035705	0.164770	0.003345	0.045521	0.011412	0.064664	0.099520	0.078127	0.044226	0.129961	0.017290	0.008313	0.103073	0.056854	0.137219	
0.023579	0.193678	0.005798	0.078065	0.015492	0.066387	0.042669	0.038176	0.102299	0.071694	0.033073	0.009219	0.215439	0.053021	0.051413	
0.026730	0.007054	0.001282	0.010587	0.005350	0.010440	0.164213	0.013264	0.007864	0.049362	0.005517	0.001967	0.006652	0.431706	0.258013	
0.074802	0.194755	0.013596	0.018928	0.035064	0.113467	0.043632	0.028258	0.139041	0.029340	0.038788	0.100468	0.130353	0.023730	0.015779	
0.014393	0.014490	0.002806	0.119712	0.010757	0.045886	0.115896	0.129966	0.030494	0.181697	0.033041	0.008093	0.062445	0.138184	0.092140	
0.012627	0.076897	0.005473	0.031789	0.023450	0.032761	0.089139	0.198510	0.048608	0.183375	0.013113	0.005650	0.083052	0.056330	0.139227	
0.025944	0.005703	0.001035	0.014784	0.006118	0.016535	0.158527	0.041157	0.037175	0.162206	0.045561	0.001851	0.006690	0.428895	0.047819	
0.022505	0.170362	0.016609	0.035191	0.044939	0.145865	0.019829	0.144162	0.067429	0.125339	0.007928	0.003244	0.102748	0.015714	0.078136	
0.021893	0.158854	0.003522	0.070700	0.133958	0.173972	0.014214	0.072971	0.155743	0.090408	0.008247	0.010546	0.038354	0.020474	0.026144	
0.011528	0.012447	0.001814	0.017033	0.007717	0.012907	0.224532	0.024633	0.006944	0.087935	0.169396	0.004197	0.011020	0.275888	0.132009	
0.071725	0.007437	0.002935	0.094288	0.015249	0.019013	0.160397	0.167779	0.010868	0.132755	0.044430	0.003150	0.016906	0.221299	0.031767	
0.008892	0.006294	0.002861	0.015650	0.006061	0.010496	0.142771	0.037983	0.004407	0.124429	0.041748	0.002583	0.008132	0.136534	0.451159	
0.043966	0.006025	0.001570	0.012746	0.004685	0.011117	0.222138	0.017482	0.003952	0.042587	0.290338	0.002425	0.010590	0.294343	0.036036	
0.036731	0.078345	0.002960	0.072491	0.037335	0.092644	0.086929	0.146040	0.069985	0.132527	0.009838	0.007744	0.058079	0.043581	0.124770	
0.023266	0.038601	0.002591	0.103848	0.016493	0.062258	0.052207	0.227091	0.043016	0.205335	0.033712	0.003001	0.019353	0.047111	0.122117	
0.047609	0.284130	0.007875	0.051281	0.026008	0.074672	0.020508	0.035593	0.110096	0.026331	0.022549	0.031299	0.215710	0.030165	0.016173	
0.025199	0.055143	0.002272	0.044340	0.057967	0.151551	0.030990	0.078160	0.117695	0.117359	0.022741	0.007142	0.189904	0.021753	0.077783	
0.040296	0.006645	0.001437	0.011076	0.005092	0.013752	0.201539	0.041173	0.004781	0.025934	0.211261	0.002424	0.009966	0.304132	0.120492	
